1.800830645161290249e+03,-4.900000000000000355e+00
1.800862903225806349e+03,-3.299999999999999822e+00
1.800895161290322676e+03,-8.500000000000000000e+00
1.800927419354838776e+03,-1.580000000000000071e+01
1.800959677419354875e+03,-1.300000000000000000e+01
1.800991935483870975e+03,2.000000000000000111e-01
1.801024193548387075e+03,1.300000000000000044e+00
1.801056451612903174e+03,9.000000000000000222e-01
1.801088709677419274e+03,-6.299999999999999822e+00
1.801120967741935374e+03,-8.000000000000000000e+00
1.801153225806451701e+03,-4.000000000000000000e+00
1.801185483870967801e+03,1.699999999999999956e+00
1.801217741935483900e+03,9.000000000000000222e-01
1.801250000000000000e+03,5.400000000000000355e+00
1.800365591397849357e+03,6.999999999999999556e-01
1.800397849462365457e+03,3.799999999999999822e+00
1.800430107526881557e+03,4.000000000000000000e+00
1.800462365591397884e+03,5.999999999999999778e-01
1.800494623655913983e+03,2.799999999999999822e+00
1.800526881720430083e+03,3.799999999999999822e+00
1.800559139784946183e+03,6.500000000000000000e+00
1.800591397849462282e+03,6.200000000000000178e+00
1.800623655913978382e+03,3.500000000000000000e+00
1.800655913978494482e+03,1.100000000000000089e+00
1.800688172043010582e+03,-1.199999999999999956e+00
1.800720430107526909e+03,-4.799999999999999822e+00
1.800752688172043008e+03,-2.600000000000000089e+00
1.800784946236559108e+03,3.100000000000000089e+00
1.800817204301075208e+03,5.200000000000000178e+00
1.800849462365591307e+03,6.200000000000000178e+00
1.800881720430107407e+03,6.200000000000000178e+00
1.800913978494623507e+03,6.500000000000000000e+00
1.800946236559139606e+03,3.799999999999999822e+00
1.800978494623655934e+03,7.700000000000000178e+00
1.801010752688172033e+03,9.300000000000000711e+00
1.801043010752688133e+03,1.130000000000000071e+01
1.801075268817204233e+03,1.030000000000000071e+01
1.801107526881720332e+03,1.280000000000000071e+01
1.801139784946236432e+03,8.699999999999999289e+00
1.801172043010752532e+03,7.900000000000000355e+00
1.801204301075268631e+03,6.299999999999999822e+00
1.801236559139784958e+03,8.000000000000000000e+00
1.801268817204301058e+03,9.000000000000000000e+00
1.801301075268817158e+03,9.500000000000000000e+00
1.800448924731182842e+03,6.200000000000000178e+00
1.800481182795698942e+03,7.200000000000000178e+00
1.800513440860215042e+03,1.200000000000000000e+01
1.800545698924731369e+03,1.209999999999999964e+01
1.800577956989247468e+03,1.530000000000000071e+01
1.800610215053763568e+03,1.400000000000000000e+01
1.800642473118279668e+03,8.599999999999999645e+00
1.800674731182795767e+03,7.599999999999999645e+00
1.800706989247311867e+03,5.000000000000000000e+00
1.800739247311827967e+03,2.000000000000000111e-01
1.800771505376344066e+03,2.799999999999999822e+00
1.800803763440860394e+03,3.200000000000000178e+00
1.800836021505376493e+03,5.400000000000000355e+00
1.800868279569892593e+03,1.199999999999999956e+00
1.800900537634408693e+03,2.700000000000000178e+00
1.800932795698924792e+03,5.299999999999999822e+00
1.800965053763440892e+03,5.500000000000000000e+00
1.800997311827956992e+03,7.700000000000000178e+00
1.801029569892473091e+03,1.069999999999999929e+01
1.801061827956989418e+03,1.169999999999999929e+01
1.801094086021505518e+03,1.469999999999999929e+01
1.801126344086021618e+03,1.569999999999999929e+01
1.801158602150537718e+03,1.630000000000000071e+01
1.801190860215053817e+03,1.030000000000000071e+01
1.801223118279569917e+03,6.900000000000000355e+00
1.801255376344086017e+03,9.199999999999999289e+00
1.801287634408602116e+03,1.140000000000000036e+01
1.801319892473118443e+03,1.350000000000000000e+01
1.801352150537634543e+03,1.250000000000000000e+01
1.801384408602150643e+03,1.130000000000000071e+01
1.801416666666666742e+03,1.119999999999999929e+01
1.800532258064516100e+03,1.000000000000000000e+01
1.800564516129032199e+03,1.030000000000000071e+01
1.800596774193548299e+03,1.469999999999999929e+01
1.800629032258064626e+03,1.580000000000000071e+01
1.800661290322580726e+03,1.780000000000000071e+01
1.800693548387096826e+03,1.240000000000000036e+01
1.800725806451612925e+03,6.000000000000000000e+00
1.800758064516129025e+03,7.900000000000000355e+00
1.800790322580645125e+03,8.000000000000000000e+00
1.800822580645161224e+03,8.800000000000000711e+00
1.800854838709677324e+03,7.099999999999999645e+00
1.800887096774193651e+03,8.500000000000000000e+00
1.800919354838709751e+03,8.599999999999999645e+00
1.800951612903225850e+03,1.330000000000000071e+01
1.800983870967741950e+03,7.500000000000000000e+00
1.801016129032258050e+03,7.599999999999999645e+00
1.801048387096774150e+03,5.500000000000000000e+00
1.801080645161290249e+03,6.299999999999999822e+00
1.801112903225806349e+03,9.900000000000000355e+00
1.801145161290322676e+03,1.140000000000000036e+01
1.801177419354838776e+03,9.599999999999999645e+00
1.801209677419354875e+03,1.169999999999999929e+01
1.801241935483870975e+03,1.240000000000000036e+01
1.801274193548387075e+03,1.300000000000000000e+01
1.801306451612903174e+03,1.639999999999999858e+01
1.801338709677419274e+03,1.530000000000000071e+01
1.801370967741935374e+03,1.340000000000000036e+01
1.801403225806451701e+03,1.380000000000000071e+01
1.801435483870967801e+03,1.440000000000000036e+01
1.801467741935483900e+03,1.330000000000000071e+01
1.800615591397849357e+03,1.230000000000000071e+01
1.800647849462365457e+03,1.300000000000000000e+01
1.800680107526881557e+03,1.150000000000000000e+01
1.800712365591397884e+03,1.359999999999999964e+01
1.800744623655913983e+03,1.540000000000000036e+01
1.800776881720430083e+03,1.300000000000000000e+01
1.800809139784946183e+03,1.509999999999999964e+01
1.800841397849462282e+03,1.869999999999999929e+01
1.800873655913978382e+03,1.719999999999999929e+01
1.800905913978494482e+03,1.559999999999999964e+01
1.800938172043010582e+03,1.680000000000000071e+01
1.800970430107526909e+03,1.209999999999999964e+01
1.801002688172043008e+03,1.190000000000000036e+01
1.801034946236559108e+03,1.109999999999999964e+01
1.801067204301075208e+03,1.159999999999999964e+01
1.801099462365591307e+03,1.610000000000000142e+01
1.801131720430107407e+03,1.480000000000000071e+01
1.801163978494623507e+03,1.280000000000000071e+01
1.801196236559139606e+03,1.369999999999999929e+01
1.801228494623655934e+03,1.100000000000000000e+01
1.801260752688172033e+03,1.209999999999999964e+01
1.801293010752688133e+03,1.390000000000000036e+01
1.801325268817204233e+03,1.960000000000000142e+01
1.801357526881720332e+03,1.669999999999999929e+01
1.801389784946236432e+03,1.440000000000000036e+01
1.801422043010752532e+03,1.639999999999999858e+01
1.801454301075268631e+03,1.509999999999999964e+01
1.801486559139784958e+03,1.530000000000000071e+01
1.801518817204301058e+03,1.669999999999999929e+01
1.801551075268817158e+03,1.680000000000000071e+01
1.801583333333333258e+03,1.869999999999999929e+01
1.800698924731182842e+03,1.669999999999999929e+01
1.800731182795698942e+03,1.580000000000000071e+01
1.800763440860215042e+03,1.639999999999999858e+01
1.800795698924731369e+03,1.680000000000000071e+01
1.800827956989247468e+03,1.459999999999999964e+01
1.800860215053763568e+03,1.269999999999999929e+01
1.800892473118279668e+03,1.250000000000000000e+01
1.800924731182795767e+03,1.450000000000000000e+01
1.800956989247311867e+03,1.730000000000000071e+01
1.800989247311827967e+03,1.519999999999999929e+01
1.801021505376344066e+03,1.969999999999999929e+01
1.801053763440860394e+03,2.080000000000000071e+01
1.801086021505376493e+03,2.010000000000000142e+01
1.801118279569892593e+03,2.180000000000000071e+01
1.801150537634408693e+03,2.080000000000000071e+01
1.801182795698924792e+03,1.569999999999999929e+01
1.801215053763440892e+03,1.639999999999999858e+01
1.801247311827956992e+03,1.540000000000000036e+01
1.801279569892473091e+03,1.409999999999999964e+01
1.801311827956989418e+03,1.469999999999999929e+01
1.801344086021505518e+03,1.180000000000000071e+01
1.801376344086021618e+03,1.119999999999999929e+01
1.801408602150537718e+03,1.280000000000000071e+01
1.801440860215053817e+03,1.230000000000000071e+01
1.801473118279569917e+03,1.440000000000000036e+01
1.801505376344086017e+03,1.350000000000000000e+01
1.801537634408602116e+03,1.450000000000000000e+01
1.801569892473118443e+03,1.580000000000000071e+01
1.801602150537634543e+03,1.450000000000000000e+01
1.801634408602150643e+03,1.500000000000000000e+01
1.801666666666666742e+03,1.569999999999999929e+01
1.800782258064516100e+03,1.340000000000000036e+01
1.800814516129032199e+03,1.240000000000000036e+01
1.800846774193548299e+03,1.450000000000000000e+01
1.800879032258064626e+03,1.639999999999999858e+01
1.800911290322580726e+03,9.800000000000000711e+00
1.800943548387096826e+03,1.000000000000000000e+01
1.800975806451612925e+03,9.800000000000000711e+00
1.801008064516129025e+03,1.180000000000000071e+01
1.801040322580645125e+03,1.280000000000000071e+01
1.801072580645161224e+03,1.259999999999999964e+01
1.801104838709677324e+03,1.109999999999999964e+01
1.801137096774193651e+03,1.080000000000000071e+01
1.801169354838709751e+03,1.440000000000000036e+01
1.801201612903225850e+03,1.450000000000000000e+01
1.801233870967741950e+03,1.490000000000000036e+01
1.801266129032258050e+03,1.559999999999999964e+01
1.801298387096774150e+03,1.209999999999999964e+01
1.801330645161290249e+03,9.900000000000000355e+00
1.801362903225806349e+03,8.199999999999999289e+00
1.801395161290322676e+03,9.000000000000000000e+00
1.801427419354838776e+03,8.900000000000000355e+00
1.801459677419354875e+03,8.400000000000000355e+00
1.801491935483870975e+03,9.699999999999999289e+00
1.801524193548387075e+03,1.040000000000000036e+01
1.801556451612903174e+03,9.400000000000000355e+00
1.801588709677419274e+03,9.300000000000000711e+00
1.801620967741935374e+03,8.000000000000000000e+00
1.801653225806451701e+03,8.000000000000000000e+00
1.801685483870967801e+03,5.799999999999999822e+00
1.801717741935483900e+03,5.000000000000000000e+00
1.800865591397849357e+03,5.299999999999999822e+00
1.800897849462365457e+03,7.000000000000000000e+00
1.800930107526881557e+03,8.000000000000000000e+00
1.800962365591397884e+03,9.300000000000000711e+00
1.800994623655913983e+03,1.059999999999999964e+01
1.801026881720430083e+03,1.000000000000000000e+01
1.801059139784946183e+03,1.030000000000000071e+01
1.801091397849462282e+03,1.000000000000000000e+01
1.801123655913978382e+03,1.169999999999999929e+01
1.801155913978494482e+03,1.230000000000000071e+01
1.801188172043010582e+03,1.019999999999999929e+01
1.801220430107526909e+03,7.200000000000000178e+00
1.801252688172043008e+03,6.599999999999999645e+00
1.801284946236559108e+03,8.599999999999999645e+00
1.801317204301075208e+03,8.900000000000000355e+00
1.801349462365591307e+03,3.700000000000000178e+00
1.801381720430107407e+03,2.200000000000000178e+00
1.801413978494623507e+03,5.500000000000000000e+00
1.801446236559139606e+03,4.700000000000000178e+00
1.801478494623655934e+03,8.199999999999999289e+00
1.801510752688172033e+03,8.900000000000000355e+00
1.801543010752688133e+03,2.200000000000000178e+00
1.801575268817204233e+03,-1.000000000000000056e-01
1.801607526881720332e+03,5.200000000000000178e+00
1.801639784946236432e+03,1.019999999999999929e+01
1.801672043010752532e+03,8.199999999999999289e+00
1.801704301075268631e+03,7.200000000000000178e+00
1.801736559139784958e+03,7.099999999999999645e+00
1.801768817204301058e+03,6.400000000000000355e+00
1.801801075268817158e+03,5.700000000000000178e+00
1.801833333333333258e+03,8.900000000000000355e+00
1.800948924731182842e+03,7.000000000000000000e+00
1.800981182795698942e+03,3.500000000000000000e+00
1.801013440860215042e+03,5.599999999999999645e+00
1.801045698924731369e+03,7.599999999999999645e+00
1.801077956989247468e+03,6.900000000000000355e+00
1.801110215053763568e+03,6.599999999999999645e+00
1.801142473118279668e+03,2.700000000000000178e+00
1.801174731182795767e+03,2.700000000000000178e+00
1.801206989247311867e+03,7.099999999999999645e+00
1.801239247311827967e+03,5.700000000000000178e+00
1.801271505376344066e+03,2.700000000000000178e+00
1.801303763440860394e+03,4.400000000000000355e+00
1.801336021505376493e+03,4.500000000000000000e+00
1.801368279569892593e+03,6.599999999999999645e+00
1.801400537634408693e+03,7.000000000000000000e+00
1.801432795698924792e+03,6.099999999999999645e+00
1.801465053763440892e+03,5.599999999999999645e+00
1.801497311827956992e+03,4.200000000000000178e+00
1.801529569892473091e+03,-1.100000000000000089e+00
1.801561827956989418e+03,-8.000000000000000444e-01
1.801594086021505518e+03,4.000000000000000222e-01
1.801626344086021618e+03,1.600000000000000089e+00
1.801658602150537718e+03,2.100000000000000089e+00
1.801690860215053817e+03,1.199999999999999956e+00
1.801723118279569917e+03,3.299999999999999822e+00
1.801755376344086017e+03,6.299999999999999822e+00
1.801787634408602116e+03,2.899999999999999911e+00
1.801819892473118443e+03,-1.000000000000000056e-01
1.801852150537634543e+03,-4.099999999999999645e+00
1.801884408602150643e+03,-1.100000000000000089e+00
1.801032258064516100e+03,3.600000000000000089e+00
1.801064516129032199e+03,3.600000000000000089e+00
1.801096774193548299e+03,9.000000000000000222e-01
1.801129032258064626e+03,1.800000000000000044e+00
1.801161290322580726e+03,-4.000000000000000222e-01
1.801193548387096826e+03,-1.399999999999999911e+00
1.801225806451612925e+03,2.899999999999999911e+00
1.801258064516129025e+03,3.700000000000000178e+00
1.801290322580645125e+03,4.799999999999999822e+00
1.801322580645161224e+03,4.099999999999999645e+00
1.801354838709677324e+03,3.600000000000000089e+00
1.801387096774193651e+03,3.399999999999999911e+00
1.801419354838709751e+03,2.899999999999999911e+00
1.801451612903225850e+03,-1.000000000000000056e-01
1.801483870967741950e+03,2.999999999999999889e-01
1.801516129032258050e+03,-1.600000000000000089e+00
1.801548387096774150e+03,-9.000000000000000222e-01
1.801580645161290249e+03,-2.799999999999999822e+00
1.801612903225806349e+03,-1.800000000000000044e+00
1.801645161290322676e+03,2.999999999999999889e-01
1.801677419354838776e+03,-2.999999999999999889e-01
1.801709677419354875e+03,-3.299999999999999822e+00
1.801741935483870975e+03,-6.999999999999999556e-01
1.801774193548387075e+03,2.399999999999999911e+00
1.801806451612903174e+03,3.299999999999999822e+00
1.801838709677419274e+03,3.100000000000000089e+00
1.801870967741935374e+03,-1.800000000000000044e+00
1.801903225806451701e+03,-8.400000000000000355e+00
1.801935483870967801e+03,8.000000000000000444e-01
1.801967741935483900e+03,-1.800000000000000044e+00
1.802000000000000000e+03,-1.009999999999999964e+01
1.801115591397849357e+03,-6.599999999999999645e+00
1.801147849462365457e+03,1.199999999999999956e+00
1.801180107526881557e+03,1.199999999999999956e+00
1.801212365591397884e+03,2.000000000000000000e+00
1.801244623655913983e+03,2.899999999999999911e+00
1.801276881720430083e+03,4.900000000000000355e+00
1.801309139784946183e+03,-5.099999999999999645e+00
1.801341397849462282e+03,-6.599999999999999645e+00
1.801373655913978382e+03,-3.799999999999999822e+00
1.801405913978494482e+03,-5.500000000000000000e+00
1.801438172043010582e+03,-4.000000000000000222e-01
1.801470430107526909e+03,-2.000000000000000000e+00
1.801502688172043008e+03,6.999999999999999556e-01
1.801534946236559108e+03,-2.399999999999999911e+00
1.801567204301075208e+03,5.999999999999999778e-01
1.801599462365591307e+03,1.000000000000000000e+00
1.801631720430107407e+03,1.199999999999999956e+00
1.801663978494623507e+03,1.500000000000000000e+00
1.801696236559139606e+03,1.199999999999999956e+00
1.801728494623655934e+03,1.199999999999999956e+00
1.801760752688172033e+03,-2.000000000000000000e+00
1.801793010752688133e+03,-6.099999999999999645e+00
1.801825268817204233e+03,-1.200000000000000000e+01
1.801857526881720332e+03,-1.280000000000000071e+01
1.801889784946236432e+03,-1.350000000000000000e+01
1.801922043010752532e+03,-5.700000000000000178e+00
1.801954301075268631e+03,-1.380000000000000071e+01
1.801986559139784958e+03,-1.650000000000000000e+01
1.802018817204301058e+03,-8.500000000000000000e+00
1.802051075268817158e+03,-1.750000000000000000e+01
1.802083333333333258e+03,-1.450000000000000000e+01
1.801198924731182842e+03,-5.500000000000000000e+00
1.801231182795698942e+03,-6.000000000000000000e+00
1.801263440860215042e+03,5.000000000000000000e-01
1.801295698924731369e+03,3.000000000000000000e+00
1.801327956989247468e+03,5.200000000000000178e+00
1.801360215053763568e+03,-5.799999999999999822e+00
1.801392473118279668e+03,-1.150000000000000000e+01
1.801424731182795767e+03,-8.599999999999999645e+00
1.801456989247311867e+03,-9.599999999999999645e+00
1.801489247311827967e+03,-7.500000000000000000e+00
1.801521505376344066e+03,-9.099999999999999645e+00
1.801553763440860394e+03,-7.799999999999999822e+00
1.801586021505376493e+03,-6.299999999999999822e+00
1.801618279569892593e+03,-6.500000000000000000e+00
1.801650537634408693e+03,-3.799999999999999822e+00
1.801682795698924792e+03,-5.500000000000000000e+00
1.801715053763440892e+03,-7.500000000000000000e+00
1.801747311827956992e+03,-8.400000000000000355e+00
1.801779569892473091e+03,-5.599999999999999645e+00
1.801811827956989418e+03,-7.000000000000000000e+00
1.801844086021505518e+03,-5.299999999999999822e+00
1.801876344086021618e+03,-4.500000000000000000e+00
1.801908602150537718e+03,-3.399999999999999911e+00
1.801940860215053817e+03,-1.000000000000000056e-01
1.801973118279569917e+03,-2.600000000000000089e+00
1.802005376344086017e+03,6.999999999999999556e-01
1.802037634408602116e+03,3.000000000000000000e+00
1.802069892473118443e+03,2.399999999999999911e+00
1.801282258064516100e+03,2.700000000000000178e+00
1.801314516129032199e+03,3.500000000000000000e+00
1.801346774193548299e+03,4.000000000000000000e+00
1.801379032258064626e+03,8.000000000000000444e-01
1.801411290322580726e+03,-1.399999999999999911e+00
1.801443548387096826e+03,-3.200000000000000178e+00
1.801475806451612925e+03,-2.100000000000000089e+00
1.801508064516129025e+03,5.999999999999999778e-01
1.801540322580645125e+03,-6.099999999999999645e+00
1.801572580645161224e+03,-5.900000000000000355e+00
1.801604838709677324e+03,-4.200000000000000178e+00
1.801637096774193651e+03,-1.000000000000000000e+00
1.801669354838709751e+03,3.299999999999999822e+00
1.801701612903225850e+03,2.100000000000000089e+00
1.801733870967741950e+03,-6.200000000000000178e+00
1.801766129032258050e+03,-6.700000000000000178e+00
1.801798387096774150e+03,-4.700000000000000178e+00
1.801830645161290249e+03,1.300000000000000044e+00
1.801862903225806349e+03,-1.800000000000000044e+00
1.801895161290322676e+03,-3.200000000000000178e+00
1.801927419354838776e+03,2.999999999999999889e-01
1.801959677419354875e+03,1.800000000000000044e+00
1.801991935483870975e+03,1.699999999999999956e+00
1.802024193548387075e+03,2.000000000000000000e+00
1.802056451612903174e+03,-2.999999999999999889e-01
1.802088709677419274e+03,3.399999999999999911e+00
1.802120967741935374e+03,7.400000000000000355e+00
1.802153225806451701e+03,4.599999999999999645e+00
1.802185483870967801e+03,8.000000000000000000e+00
1.802217741935483900e+03,9.000000000000000222e-01
1.802250000000000000e+03,-2.999999999999999889e-01
1.801365591397849357e+03,-1.600000000000000089e+00
1.801397849462365457e+03,1.600000000000000089e+00
1.801430107526881557e+03,4.400000000000000355e+00
1.801462365591397884e+03,3.399999999999999911e+00
1.801494623655913983e+03,3.100000000000000089e+00
1.801526881720430083e+03,1.800000000000000044e+00
1.801559139784946183e+03,2.600000000000000089e+00
1.801591397849462282e+03,3.600000000000000089e+00
1.801623655913978382e+03,4.000000000000000000e+00
1.801655913978494482e+03,4.200000000000000178e+00
1.801688172043010582e+03,3.000000000000000000e+00
1.801720430107526909e+03,4.700000000000000178e+00
1.801752688172043008e+03,3.799999999999999822e+00
1.801784946236559108e+03,4.700000000000000178e+00
1.801817204301075208e+03,9.599999999999999645e+00
1.801849462365591307e+03,9.900000000000000355e+00
1.801881720430107407e+03,6.799999999999999822e+00
1.801913978494623507e+03,8.500000000000000000e+00
1.801946236559139606e+03,6.900000000000000355e+00
1.801978494623655934e+03,7.099999999999999645e+00
1.802010752688172033e+03,1.800000000000000044e+00
1.802043010752688133e+03,8.000000000000000444e-01
1.802075268817204233e+03,4.400000000000000355e+00
1.802107526881720332e+03,9.900000000000000355e+00
1.802139784946236432e+03,1.209999999999999964e+01
1.802172043010752532e+03,5.500000000000000000e+00
1.802204301075268631e+03,6.900000000000000355e+00
1.802236559139784958e+03,1.219999999999999929e+01
1.802268817204301058e+03,7.700000000000000178e+00
1.802301075268817158e+03,7.400000000000000355e+00
1.801448924731182842e+03,9.500000000000000000e+00
1.801481182795698942e+03,7.200000000000000178e+00
1.801513440860215042e+03,1.069999999999999929e+01
1.801545698924731369e+03,1.219999999999999929e+01
1.801577956989247468e+03,1.459999999999999964e+01
1.801610215053763568e+03,1.030000000000000071e+01
1.801642473118279668e+03,5.099999999999999645e+00
1.801674731182795767e+03,5.200000000000000178e+00
1.801706989247311867e+03,8.800000000000000711e+00
1.801739247311827967e+03,9.099999999999999645e+00
1.801771505376344066e+03,1.019999999999999929e+01
1.801803763440860394e+03,1.119999999999999929e+01
1.801836021505376493e+03,1.140000000000000036e+01
1.801868279569892593e+03,7.700000000000000178e+00
1.801900537634408693e+03,7.400000000000000355e+00
1.801932795698924792e+03,8.400000000000000355e+00
1.801965053763440892e+03,1.009999999999999964e+01
1.801997311827956992e+03,1.169999999999999929e+01
1.802029569892473091e+03,1.689999999999999858e+01
1.802061827956989418e+03,1.459999999999999964e+01
1.802094086021505518e+03,1.380000000000000071e+01
1.802126344086021618e+03,1.540000000000000036e+01
1.802158602150537718e+03,1.619999999999999929e+01
1.802190860215053817e+03,1.830000000000000071e+01
1.802223118279569917e+03,1.850000000000000000e+01
1.802255376344086017e+03,1.789999999999999858e+01
1.802287634408602116e+03,1.760000000000000142e+01
1.802319892473118443e+03,1.080000000000000071e+01
1.802352150537634543e+03,9.199999999999999289e+00
1.802384408602150643e+03,1.119999999999999929e+01
1.802416666666666742e+03,1.350000000000000000e+01
1.801532258064516100e+03,1.550000000000000000e+01
1.801564516129032199e+03,1.419999999999999929e+01
1.801596774193548299e+03,1.480000000000000071e+01
1.801629032258064626e+03,1.819999999999999929e+01
1.801661290322580726e+03,1.900000000000000000e+01
1.801693548387096826e+03,1.710000000000000142e+01
1.801725806451612925e+03,1.610000000000000142e+01
1.801758064516129025e+03,1.810000000000000142e+01
1.801790322580645125e+03,1.739999999999999858e+01
1.801822580645161224e+03,1.209999999999999964e+01
1.801854838709677324e+03,7.400000000000000355e+00
1.801887096774193651e+03,7.099999999999999645e+00
1.801919354838709751e+03,7.200000000000000178e+00
1.801951612903225850e+03,9.599999999999999645e+00
1.801983870967741950e+03,1.090000000000000036e+01
1.802016129032258050e+03,1.209999999999999964e+01
1.802048387096774150e+03,1.130000000000000071e+01
1.802080645161290249e+03,1.109999999999999964e+01
1.802112903225806349e+03,1.100000000000000000e+01
1.802145161290322676e+03,1.100000000000000000e+01
1.802177419354838776e+03,1.309999999999999964e+01
1.802209677419354875e+03,1.300000000000000000e+01
1.802241935483870975e+03,1.500000000000000000e+01
1.802274193548387075e+03,1.300000000000000000e+01
1.802306451612903174e+03,1.419999999999999929e+01
1.802338709677419274e+03,1.350000000000000000e+01
1.802370967741935374e+03,1.380000000000000071e+01
1.802403225806451701e+03,1.190000000000000036e+01
1.802435483870967801e+03,9.900000000000000355e+00
1.802467741935483900e+03,1.169999999999999929e+01
1.801615591397849357e+03,1.710000000000000142e+01
1.801647849462365457e+03,1.750000000000000000e+01
1.801680107526881557e+03,1.610000000000000142e+01
1.801712365591397884e+03,1.480000000000000071e+01
1.801744623655913983e+03,1.660000000000000142e+01
1.801776881720430083e+03,1.540000000000000036e+01
1.801809139784946183e+03,1.509999999999999964e+01
1.801841397849462282e+03,1.610000000000000142e+01
1.801873655913978382e+03,1.860000000000000142e+01
1.801905913978494482e+03,1.669999999999999929e+01
1.801938172043010582e+03,1.619999999999999929e+01
1.801970430107526909e+03,1.469999999999999929e+01
1.802002688172043008e+03,1.500000000000000000e+01
1.802034946236559108e+03,1.700000000000000000e+01
1.802067204301075208e+03,1.930000000000000071e+01
1.802099462365591307e+03,2.010000000000000142e+01
1.802131720430107407e+03,1.980000000000000071e+01
1.802163978494623507e+03,1.869999999999999929e+01
1.802196236559139606e+03,1.660000000000000142e+01
1.802228494623655934e+03,1.680000000000000071e+01
1.802260752688172033e+03,1.910000000000000142e+01
1.802293010752688133e+03,2.310000000000000142e+01
1.802325268817204233e+03,2.439999999999999858e+01
1.802357526881720332e+03,1.910000000000000142e+01
1.802389784946236432e+03,2.060000000000000142e+01
1.802422043010752532e+03,2.189999999999999858e+01
1.802454301075268631e+03,2.260000000000000142e+01
1.802486559139784958e+03,1.700000000000000000e+01
1.802518817204301058e+03,1.340000000000000036e+01
1.802551075268817158e+03,1.490000000000000036e+01
